,W11_3,W11_2,W11_1,W11_4
2025-02-12 00:00:00,109397.6640625,148479.90625,134896.25,95692.21875
2025-02-12 01:00:00,114642.125,154292.421875,140518.65625,100701.3671875
2025-02-12 02:00:00,119663.9140625,159980.5625,145988.0,105437.984375
2025-02-12 03:00:00,124541.703125,165616.78125,151378.109375,109985.7890625
2025-02-12 04:00:00,129488.1875,171410.890625,156899.171875,114573.453125
2025-02-12 05:00:00,134322.5,177180.8125,162369.15625,118993.7578125
2025-02-12 06:00:00,137919.953125,181794.9375,166657.734375,122143.7578125
2025-02-12 07:00:00,139126.421875,184064.328125,168585.09375,122891.1875
2025-02-12 08:00:00,138369.234375,184360.15625,168538.0,121694.921875
2025-02-12 09:00:00,136645.265625,183634.234375,167481.359375,119574.4765625
2025-02-12 10:00:00,134371.875,182274.75,165812.375,116959.6875
2025-02-12 11:00:00,132092.703125,180805.6875,164062.6875,114363.875
2025-02-12 12:00:00,130569.9453125,180002.875,163003.015625,112611.796875
2025-02-12 13:00:00,128515.0234375,178595.421875,161358.28125,110369.296875
2025-02-12 14:00:00,123628.4765625,174253.578125,156806.796875,105355.6796875
2025-02-12 15:00:00,118587.78125,169596.5,151988.1875,100274.0546875
2025-02-12 16:00:00,115118.1953125,166374.234375,148641.671875,96833.2578125
2025-02-12 17:00:00,113354.4375,164759.734375,146932.890625,95140.7578125
2025-02-12 18:00:00,112861.8046875,164361.765625,146458.453125,94738.1328125
2025-02-12 19:00:00,112473.5703125,164033.125,146065.453125,94449.65625
2025-02-12 20:00:00,112400.984375,163988.09375,145967.484375,94483.3828125
2025-02-12 21:00:00,113447.40625,165052.125,146984.984375,95631.6484375
2025-02-12 22:00:00,115229.453125,166863.390625,148748.734375,97495.3125
2025-02-12 23:00:00,117220.953125,168905.140625,150739.15625,99548.3671875
2025-02-13 00:00:00,119443.1640625,171212.5,152987.953125,101803.421875
2025-02-13 01:00:00,121785.1328125,173664.328125,155374.71875,104156.140625
2025-02-13 02:00:00,124238.25,176269.296875,157905.921875,106591.9296875
2025-02-13 03:00:00,126712.1328125,178934.59375,160488.015625,109021.203125
2025-02-13 04:00:00,129628.0234375,182093.578125,163553.203125,111870.96875
2025-02-13 05:00:00,133325.296875,186083.78125,167434.03125,115460.703125
2025-02-13 06:00:00,136507.8125,189623.84375,170846.3125,118497.171875
2025-02-13 07:00:00,137712.5625,191231.328125,172314.171875,119534.390625
2025-02-13 08:00:00,136385.828125,190296.65625,171242.8125,118048.9765625
2025-02-13 09:00:00,132477.53125,186702.859375,167534.25,114026.6328125
2025-02-13 10:00:00,127263.640625,181668.796875,162424.03125,108772.1484375
2025-02-13 11:00:00,122192.265625,176637.296875,157357.125,103733.3984375
2025-02-13 12:00:00,117978.8984375,172336.5,153058.953125,99615.6484375
2025-02-13 13:00:00,113124.6484375,167279.96875,148039.765625,94912.2890625
2025-02-13 14:00:00,106366.3203125,160168.390625,141010.671875,88379.2734375
2025-02-13 15:00:00,99425.265625,152693.890625,133672.8125,81750.7734375
2025-02-13 16:00:00,94202.3671875,146787.171875,127949.4140625,76907.515625
2025-02-13 17:00:00,91485.296875,143299.015625,124674.4453125,74613.9609375
2025-02-13 18:00:00,90067.8203125,141073.125,122676.8828125,73611.1875
2025-02-13 19:00:00,89072.421875,139246.890625,121090.3203125,73025.3359375
2025-02-13 20:00:00,88617.3203125,137951.234375,120042.0234375,72968.2578125
2025-02-13 21:00:00,89366.1796875,137876.390625,120214.453125,74090.21875
2025-02-13 22:00:00,91256.6875,138993.796875,121569.2265625,76312.015625
2025-02-13 23:00:00,93487.765625,140513.578125,123313.046875,78833.6875
2025-02-14 00:00:00,96083.0078125,142464.359375,125471.671875,81664.5625
2025-02-14 01:00:00,99095.671875,144916.4375,128112.0625,84860.3359375
2025-02-14 02:00:00,102311.28125,147657.984375,131019.703125,88204.7734375
2025-02-14 03:00:00,105513.8359375,150482.171875,133986.515625,91482.984375
2025-02-14 04:00:00,108903.6328125,153581.5625,137204.40625,94897.4375
2025-02-14 05:00:00,112521.71875,157019.046875,140730.796875,98503.984375
2025-02-14 06:00:00,115132.75,159526.0,143305.140625,101041.890625
2025-02-14 07:00:00,115698.8125,160018.125,143850.875,101510.1953125
2025-02-14 08:00:00,114199.71875,158464.5,142349.75,99916.3671875
2025-02-14 09:00:00,110785.9140625,154950.625,138901.078125,96439.171875
2025-02-14 10:00:00,105879.53125,149856.671875,133896.6875,91523.6953125
2025-02-14 11:00:00,101050.5703125,144733.34375,128892.5078125,86748.625
2025-02-14 12:00:00,97986.0390625,141294.3125,125594.9609375,83785.0078125
2025-02-14 13:00:00,95743.1953125,138614.75,123087.8359375,81667.640625
2025-02-14 14:00:00,92889.265625,135283.046875,119934.453125,78965.1171875
2025-02-14 15:00:00,89821.8203125,131686.5,116526.828125,76079.5703125
2025-02-14 16:00:00,87405.421875,128695.921875,113737.078125,73868.7421875
2025-02-14 17:00:00,86353.5703125,127053.3359375,112300.5390625,73029.9140625
2025-02-14 18:00:00,86522.890625,126646.1796875,112096.2578125,73401.9609375
2025-02-14 19:00:00,87147.765625,126724.25,112369.9140625,74210.46875
2025-02-14 20:00:00,88268.9140625,127338.1953125,113169.15625,75491.5234375
2025-02-14 21:00:00,90491.8203125,129114.4453125,115113.9453125,77840.7734375
2025-02-14 22:00:00,93737.5078125,132000.6875,118144.0703125,81165.9921875
2025-02-14 23:00:00,97364.078125,135358.9375,121618.09375,84816.6796875
2025-02-15 00:00:00,101237.828125,139077.359375,125422.15625,88668.46875
2025-02-15 01:00:00,105370.8125,143164.859375,129563.234375,92720.375
2025-02-15 02:00:00,109653.984375,147515.15625,133933.703125,96868.09375
2025-02-15 03:00:00,114142.9921875,152185.765625,138590.0,101168.3203125
2025-02-15 04:00:00,118799.9375,157143.375,143497.46875,105577.296875
2025-02-15 05:00:00,123536.8125,162298.578125,148566.21875,110021.3046875
2025-02-15 06:00:00,127303.0546875,166596.109375,152741.90625,113447.1953125
2025-02-15 07:00:00,128826.65625,168724.578125,154723.953125,114605.859375
2025-02-15 08:00:00,128015.859375,168539.328125,154382.0,113436.265625
2025-02-15 09:00:00,125092.3046875,166199.15625,151892.390625,110194.203125
2025-02-15 10:00:00,121190.296875,162785.1875,148351.15625,106042.25
2025-02-15 11:00:00,117704.359375,159688.671875,145156.046875,102368.2734375
2025-02-15 12:00:00,115000.0546875,157293.875,142678.390625,99531.4453125
2025-02-15 13:00:00,112321.4609375,154857.078125,140175.03125,96764.59375
2025-02-15 14:00:00,108801.3515625,151503.109375,136773.46875,93203.640625
2025-02-15 15:00:00,104889.0234375,147656.46875,132906.8125,89290.859375
2025-02-15 16:00:00,101698.125,144442.734375,129695.46875,86167.0390625
2025-02-15 17:00:00,100330.328125,142992.109375,128263.3359375,84897.0546875
2025-02-15 18:00:00,100172.8828125,142732.859375,128027.5546875,84844.75
2025-02-15 19:00:00,100453.3359375,142911.140625,128229.1875,85227.3515625
2025-02-15 20:00:00,101213.4375,143579.28125,128917.6328125,86080.7265625
2025-02-15 21:00:00,102754.3984375,145053.25,130404.765625,87697.8984375
2025-02-15 22:00:00,105084.5234375,147406.21875,132755.71875,90076.6171875
2025-02-15 23:00:00,107869.9375,150225.625,135558.40625,92876.6796875
2025-02-16 00:00:00,110600.765625,153054.96875,138352.34375,95586.09375
2025-02-16 01:00:00,113015.921875,155626.625,140871.5625,97948.6484375
2025-02-16 02:00:00,115348.6328125,158171.671875,143348.359375,100204.703125
2025-02-16 03:00:00,117602.140625,160685.46875,145778.640625,102354.2734375
2025-02-16 04:00:00,119750.2734375,163142.265625,148135.84375,104375.9140625
2025-02-16 05:00:00,121776.7109375,165517.625,150399.625,106255.7421875
2025-02-16 06:00:00,123256.9921875,167384.53125,152142.671875,107573.296875
2025-02-16 07:00:00,123419.953125,167953.796875,152580.671875,107568.359375
2025-02-16 08:00:00,121259.7109375,166175.90625,150676.34375,105259.2734375
2025-02-16 09:00:00,116659.2890625,161870.921875,146267.75,100562.5078125
2025-02-16 10:00:00,110254.4140625,155619.625,139951.71875,94141.3671875
2025-02-16 11:00:00,102889.203125,148232.171875,132548.859375,86855.0859375
2025-02-16 12:00:00,95777.8984375,140917.953125,125270.9375,79916.4921875
2025-02-16 13:00:00,88547.9921875,133314.359375,117753.2578125,72945.015625
2025-02-16 14:00:00,79635.171875,123831.71875,108413.9140625,64387.94921875
2025-02-16 15:00:00,69796.453125,113158.296875,97965.015625,55027.078125
2025-02-16 16:00:00,60560.8671875,102908.8125,87984.25,46355.7890625
2025-02-16 17:00:00,55574.515625,96748.3671875,82148.0078125,42002.49609375
2025-02-16 18:00:00,53197.37109375,93139.0859375,78885.421875,40264.86328125
2025-02-16 19:00:00,51668.609375,90350.7734375,76462.0390625,39365.1015625
2025-02-16 20:00:00,50641.15234375,88058.9921875,74538.59375,38949.05859375
2025-02-16 21:00:00,51356.83984375,87538.5234375,74384.7109375,40240.76171875
2025-02-16 22:00:00,53844.30078125,88863.875,76060.8984375,43243.91015625
2025-02-16 23:00:00,57300.2734375,91255.421875,78780.9140625,47144.9140625
2025-02-17 00:00:00,61725.72265625,94738.171875,82562.390625,51934.5390625
2025-02-17 01:00:00,66978.734375,99191.5859375,87278.0625,57462.51953125
2025-02-17 02:00:00,72739.3046875,104312.40625,92619.328125,63400.27734375
2025-02-17 03:00:00,78390.125,109480.0703125,97959.015625,69138.5
2025-02-17 04:00:00,84021.015625,114793.1484375,103404.890625,74769.5234375
2025-02-17 05:00:00,89640.3515625,120254.078125,108954.125,80305.4453125
2025-02-17 06:00:00,94195.03125,124798.3125,113544.734375,84701.875
2025-02-17 07:00:00,96454.109375,127154.6953125,115916.28125,86752.046875
2025-02-17 08:00:00,95977.234375,126821.8046875,115583.90625,86051.6015625
2025-02-17 09:00:00,93059.59375,124028.625,112794.7265625,82933.890625
2025-02-17 10:00:00,88532.875,119555.984375,108341.6640625,78260.359375
2025-02-17 11:00:00,83408.4609375,114382.4765625,103216.7578125,73055.9609375
2025-02-17 12:00:00,78386.2890625,109204.9296875,98116.0859375,68021.859375
2025-02-17 13:00:00,72716.671875,103273.7890625,92290.8359375,62404.578125
2025-02-17 14:00:00,65009.58984375,95163.703125,84327.296875,54831.76171875
2025-02-17 15:00:00,56562.6875,86106.21875,75501.796875,46616.453125
2025-02-17 16:00:00,49291.9296875,78080.859375,67735.234375,39661.19140625
2025-02-17 17:00:00,46512.83984375,74447.5078125,64383.72265625,37247.4765625
2025-02-17 18:00:00,46293.69921875,73371.6328125,63590.484375,37392.3046875
2025-02-17 19:00:00,46959.67578125,73212.640625,63706.66796875,38397.34375
2025-02-17 20:00:00,48472.08203125,73952.046875,64708.04296875,40213.6796875
2025-02-17 21:00:00,51173.55078125,75960.3671875,66956.5546875,43170.765625
2025-02-17 22:00:00,54596.484375,78807.328125,70011.6875,46784.10546875
2025-02-17 23:00:00,58237.4375,81970.28125,73354.359375,50558.75
2025-02-18 00:00:00,62315.77734375,85688.4765625,77218.8515625,54707.1875
2025-02-18 01:00:00,66529.2421875,89666.46875,81307.4765625,58917.609375
2025-02-18 02:00:00,70868.828125,93896.8671875,85612.0859375,63201.38671875
2025-02-18 03:00:00,75341.203125,98392.890625,90144.640625,67562.6171875
2025-02-18 04:00:00,79823.203125,103021.03125,94771.3671875,71869.265625
2025-02-18 05:00:00,84271.3203125,107736.6015625,99449.2734375,76085.5390625
2025-02-18 06:00:00,87863.7890625,111710.1953125,103350.21875,79396.7890625
2025-02-18 07:00:00,89715.359375,114024.1875,105565.1875,80937.359375
2025-02-18 08:00:00,90189.7109375,115002.84375,106429.078125,81093.8203125
2025-02-18 09:00:00,90179.7421875,115514.1640625,106813.28125,80780.9453125
2025-02-18 10:00:00,90168.75,116023.84375,107193.53125,80477.6953125
2025-02-18 11:00:00,90415.578125,116791.8046875,107827.4765625,80445.21875
2025-02-18 12:00:00,91413.9765625,118319.8984375,109214.03125,81174.265625
2025-02-18 13:00:00,92492.9765625,119953.2890625,110694.515625,81982.9609375
2025-02-18 14:00:00,92659.4453125,120690.5703125,111270.3828125,81882.6328125
2025-02-18 15:00:00,92387.328125,120981.09375,111397.3359375,81361.46875
2025-02-18 16:00:00,92475.5546875,121619.6484375,111871.9296875,81218.2421875
2025-02-18 17:00:00,93393.2578125,123084.171875,113169.34375,81915.859375
2025-02-18 18:00:00,94980.515625,125235.734375,115145.1484375,83282.1484375
2025-02-18 19:00:00,96662.515625,127510.0546875,117230.8515625,84736.109375
2025-02-18 20:00:00,98512.6640625,129979.359375,119502.0390625,86352.03125
2025-02-18 21:00:00,100988.3515625,133107.359375,122419.1875,88583.078125
2025-02-18 22:00:00,103871.203125,136690.5,125772.6796875,91202.0859375
2025-02-18 23:00:00,106859.8203125,140427.15625,129264.7421875,93909.046875
2025-02-19 00:00:00,110088.4453125,144446.8125,133035.625,96832.8671875
2025-02-19 01:00:00,113238.53125,148456.453125,136760.484375,99658.9765625
2025-02-19 02:00:00,116201.296875,152327.3125,140329.53125,102280.1640625
2025-02-19 03:00:00,119054.4140625,156131.984375,143816.65625,104777.140625
2025-02-19 04:00:00,121771.5234375,159839.109375,147191.921875,107126.34375
2025-02-19 05:00:00,124331.6015625,163422.21875,150430.40625,109309.6953125
2025-02-19 06:00:00,126065.7265625,166205.125,152857.984375,110662.671875
2025-02-19 07:00:00,126239.8359375,167424.8125,153719.828125,110467.59375
2025-02-19 08:00:00,125221.1328125,167413.046875,153357.84375,109110.375
2025-02-19 09:00:00,123659.453125,166792.90625,152403.015625,107253.3203125
2025-02-19 10:00:00,121665.6328125,165659.09375,150955.1875,105013.2421875
2025-02-19 11:00:00,119463.046875,164204.15625,149210.734375,102606.6484375
2025-02-19 12:00:00,117661.5234375,163070.703125,147813.34375,100657.90625
2025-02-19 13:00:00,115996.6640625,161987.390625,146490.296875,98890.953125
2025-02-19 14:00:00,113007.203125,159503.328125,143788.15625,95840.078125
2025-02-19 15:00:00,109610.6796875,156502.25,140598.265625,92439.6875
2025-02-19 16:00:00,106599.1484375,153772.015625,137712.484375,89478.234375
2025-02-19 17:00:00,105055.1953125,152458.34375,136267.46875,88022.8125
2025-02-19 18:00:00,104448.125,151988.65625,135687.59375,87521.484375
2025-02-19 19:00:00,104126.4296875,151765.5,135368.125,87314.2265625
2025-02-19 20:00:00,104298.4296875,152006.265625,135524.046875,87604.1171875
2025-02-19 21:00:00,105553.453125,153320.640625,136759.484375,88968.4921875
2025-02-19 22:00:00,107437.5546875,155280.671875,138639.21875,90930.5390625
2025-02-19 23:00:00,109520.875,157463.3125,140738.15625,93076.9140625
2025-02-20 00:00:00,111839.2890625,159905.921875,143092.421875,95430.125
2025-02-20 01:00:00,114192.15625,162425.21875,145515.265625,97789.5703125
2025-02-20 02:00:00,116637.1171875,165074.34375,148059.890625,100212.4453125
2025-02-20 03:00:00,119253.8046875,167935.171875,150807.171875,102778.625
2025-02-20 04:00:00,122033.015625,171004.53125,153752.015625,105476.8203125
2025-02-20 05:00:00,124701.7578125,174009.109375,156620.9375,108035.578125
2025-02-20 06:00:00,126667.03125,176350.40625,158816.71875,109866.453125
2025-02-20 07:00:00,127064.8125,177136.75,159455.21875,110122.1328125
2025-02-20 08:00:00,126082.1875,176519.25,158697.59375,109009.875
2025-02-20 09:00:00,123717.3671875,174449.984375,156512.078125,106542.9140625
2025-02-20 10:00:00,121262.1484375,172212.3125,154178.46875,104033.9921875
2025-02-20 11:00:00,118682.4296875,169773.140625,151666.859375,101439.3203125
2025-02-20 12:00:00,116629.890625,167784.171875,149629.203125,99408.5234375
2025-02-20 13:00:00,114802.4765625,165916.625,147774.78125,97630.421875
2025-02-20 14:00:00,112439.8515625,163493.6875,145341.09375,95346.1015625
2025-02-20 15:00:00,109880.8828125,160783.40625,142660.40625,92898.5625
2025-02-20 16:00:00,107108.2265625,157812.953125,139735.109375,90270.53125
2025-02-20 17:00:00,105969.2421875,156438.234375,138423.828125,89299.078125
2025-02-20 18:00:00,105809.0,155983.609375,138040.859375,89307.1640625
2025-02-20 19:00:00,105923.34375,155797.234375,137931.0625,89583.1875
2025-02-20 20:00:00,106541.9296875,156117.65625,138330.3125,90352.3671875
2025-02-20 21:00:00,107920.734375,157219.265625,139507.609375,91861.2578125
2025-02-20 22:00:00,109668.4140625,158731.265625,141086.671875,93706.6875
2025-02-20 23:00:00,111565.125,160430.296875,142844.109375,95676.2578125
2025-02-21 00:00:00,113622.4453125,162344.28125,144803.4375,97771.015625
2025-02-21 01:00:00,115614.59375,164237.828125,146732.1875,99775.2578125
2025-02-21 02:00:00,117576.6796875,166143.96875,148661.703125,101721.6328125
2025-02-21 03:00:00,119576.046875,168134.25,150664.234375,103678.5625
2025-02-21 04:00:00,121581.4609375,170177.71875,152704.328125,105614.875
2025-02-21 05:00:00,123602.984375,172284.421875,154794.84375,107540.640625
2025-02-21 06:00:00,124986.9375,173796.265625,156278.890625,108808.5390625
2025-02-21 07:00:00,124998.21875,173952.375,156402.734375,108698.9453125
2025-02-21 08:00:00,123374.5078125,172454.078125,154877.78125,106969.9375
2025-02-21 09:00:00,120023.96875,169166.203125,151580.9375,103551.46875
2025-02-21 10:00:00,115167.0859375,164269.515625,146704.1875,98686.421875
2025-02-21 11:00:00,109312.25,158240.078125,140733.0,92897.6796875
2025-02-21 12:00:00,103568.890625,152178.390625,134770.859375,87296.6796875
2025-02-21 13:00:00,97436.03125,145575.015625,128308.546875,81378.78125
2025-02-21 14:00:00,89806.7109375,137320.09375,120243.4140625,74047.21875
2025-02-21 15:00:00,81329.0078125,128024.109375,111194.828125,65967.71875
2025-02-21 16:00:00,73275.078125,118992.25,102440.109375,58403.70703125
2025-02-21 17:00:00,68540.8359375,113108.2578125,96901.1328125,54222.54296875
2025-02-21 18:00:00,65502.8359375,108850.203125,93013.453125,51755.203125
2025-02-21 19:00:00,63221.14453125,105306.71875,89858.0546875,50048.484375
2025-02-21 20:00:00,61772.6640625,102577.03125,87528.3359375,49167.26953125
2025-02-21 21:00:00,61429.62890625,100964.953125,86316.625,49367.6953125
2025-02-21 22:00:00,61908.7109375,100209.8046875,85958.4375,50353.03125
2025-02-21 23:00:00,63116.828125,100238.1328125,86373.78125,52022.15625
2025-02-22 00:00:00,65099.09765625,101115.9765625,87621.8515625,54411.03125
2025-02-22 01:00:00,67553.59375,102558.40625,89412.328125,57211.01953125
2025-02-22 02:00:00,70328.5546875,104421.375,91597.734375,60267.91015625
2025-02-22 03:00:00,73393.1171875,106685.828125,94156.125,63549.25
2025-02-22 04:00:00,76797.171875,109406.1796875,97139.3828125,67104.296875
